FinancialId,dateKey,storeId,Revenue,COGS,operatingExpenses,marketingExpenses,taxAmount,grossProfit,netProfit
363,20240119,5,2173.43,1469.57,333.64,71.08,77.5,703.86,221.64
364,20240119,6,4164.33,2834.59,807.64,283.63,175.88,1329.74,62.59
365,20240119,7,2401.12,1717.97,376.33,142.24,95.76,683.15,68.82
366,20240119,8,1945.56,1321.27,345.92,86.22,60.74,624.29,131.41
367,20240119,9,344.75,235.99,64.61,22.13,16.35,108.76,5.67
368,20240119,10,2015.63,1244.24,351.63,130.93,63.72,771.39,225.11
369,20240119,11,2235.48,1306.57,469.32,148.58,95.07,928.91,215.94
370,20240119,12,3881.88,2356.09,535.93,186.46,167.18,1525.79,636.22
371,20240119,13,8475.89,5203.6,1337.1,342.42,318.23,3272.29,1274.54
372,20240119,14,6464.73,4301.35,781.78,283.43,299.15,2163.38,799.02
373,20240119,15,4824.0,3322.3,651.25,376.97,221.18,1501.7,252.3
374,20240119,16,5066.39,3121.81,883.77,351.29,231.43,1944.58,478.09
375,20240119,17,1130.59,660.94,204.28,73.51,36.5,469.65,155.36
376,20240119,18,752.64,469.57,113.78,52.24,34.01,283.07,83.04
377,20240119,19,3767.51,2639.26,726.17,275.56,146.22,1128.25,-19.7
378,20240119,20,3298.26,1944.49,717.45,188.5,155.95,1353.77,291.87
379,20240120,1,1239.79,734.11,182.32,37.71,61.43,505.68,224.22
380,20240120,2,2621.67,1772.86,490.09,84.17,108.06,848.81,166.49
381,20240120,3,2746.5,1865.08,345.44,190.43,97.33,881.42,248.22
382,20240120,4,6213.69,3636.89,1350.57,226.19,241.73,2576.8,758.31
383,20240120,5,109.66,90.76,19.74,4.43,5.03,18.9,-10.3
384,20240120,6,1354.14,842.24,234.5,91.13,53.31,511.9,132.96
385,20240120,7,2904.05,1771.48,436.87,95.89,117.96,1132.57,481.85
386,20240120,8,4622.88,2611.67,668.44,217.81,220.49,2011.21,904.47
387,20240120,9,3808.42,2460.11,676.83,169.79,142.02,1348.31,359.67
388,20240120,10,999.22,628.62,157.04,39.37,41.49,370.6,132.7
389,20240120,11,3325.34,1860.0,706.13,210.68,161.62,1465.34,386.91
390,20240120,12,2930.67,1881.14,482.46,197.2,138.09,1049.53,231.78
391,20240120,13,941.02,604.44,127.75,48.27,44.25,336.58,116.31
392,20240120,14,1355.41,753.58,204.4,94.93,64.4,601.83,238.1
393,20240120,15,3893.52,2708.9,651.09,140.04,146.61,1184.62,246.88
394,20240120,16,2207.45,1224.78,294.93,152.32,104.26,982.67,431.16
395,20240120,17,5426.63,3595.16,827.44,423.66,252.77,1831.47,327.6
396,20240120,18,5056.06,3150.07,705.35,220.44,240.29,1905.99,739.91
397,20240120,19,1801.46,983.6,263.42,95.19,62.25,817.86,397.0
398,20240120,20,6309.28,4005.07,947.2,398.82,294.46,2304.21,663.73
399,20240121,1,4113.42,2517.42,625.28,235.49,197.37,1596.0,537.86
400,20240121,2,2667.33,1673.42,556.04,169.7,83.06,993.91,185.11
401,20240121,3,819.02,502.16,147.61,54.42,36.54,316.86,78.29
402,20240121,4,1128.17,696.55,230.85,61.76,46.44,431.62,92.57
403,20240121,5,1844.28,1291.52,374.17,136.41,70.01,552.76,-27.83
404,20240121,6,1602.17,1103.38,239.28,59.72,70.91,498.79,128.88
405,20240121,7,4435.61,2960.7,855.07,252.54,138.28,1474.91,229.02
406,20240121,8,1523.48,1063.87,268.83,46.81,73.64,459.61,70.33
407,20240121,9,2695.35,1608.84,487.98,124.58,83.93,1086.51,390.02
408,20240121,10,3204.21,2105.58,397.71,142.01,157.98,1098.63,400.93
409,20240121,11,2046.71,1178.52,396.82,80.99,78.8,868.19,311.58
410,20240121,12,5532.28,3604.27,949.96,289.03,185.85,1928.01,503.17
411,20240121,13,1708.22,1057.27,264.04,99.85,78.27,650.95,208.79
412,20240121,14,1200.61,674.99,232.47,38.94,56.55,525.62,197.66
413,20240121,15,6061.06,3459.73,1148.37,322.71,220.09,2601.33,910.16
414,20240121,16,1194.46,647.92,221.32,75.37,41.62,546.54,208.23
415,20240121,17,3546.76,2199.18,599.6,134.92,133.81,1347.58,479.25
416,20240121,18,2209.36,1561.05,403.17,74.88,83.9,648.31,86.36
417,20240121,19,2373.1,1487.29,513.26,183.14,104.15,885.81,85.26
418,20240121,20,3346.04,2168.32,645.52,107.42,108.58,1177.72,316.2
419,20240122,1,4252.92,2691.52,788.79,141.86,132.27,1561.4,498.48
420,20240122,2,2824.87,1783.89,570.22,197.93,99.69,1040.98,173.14
421,20240122,3,5142.12,2986.22,1091.46,372.62,254.58,2155.9,437.24
422,20240122,4,3167.46,2175.36,543.61,246.86,131.26,992.1,70.37
423,20240122,5,4928.88,3110.72,765.93,155.22,174.92,1818.16,722.09
424,20240122,6,3888.51,2240.4,794.91,238.28,124.04,1648.11,490.88
425,20240122,7,1600.91,1006.26,276.6,50.71,63.31,594.65,204.03
426,20240122,8,3601.59,2402.34,751.14,203.67,142.67,1199.25,101.77
427,20240122,9,2125.73,1487.44,429.08,75.14,71.79,638.29,62.28
428,20240122,10,3599.47,2267.22,604.26,250.82,159.85,1332.25,317.32
429,20240122,11,5582.9,3026.22,1192.83,428.03,244.97,2556.68,690.85
430,20240122,12,3327.51,2011.2,510.44,141.18,165.04,1316.31,499.65
431,20240122,13,6783.92,4394.21,951.6,223.05,315.07,2389.71,899.99
432,20240122,14,4342.68,2778.62,941.99,172.84,185.08,1564.06,264.15
433,20240122,15,3640.26,2381.88,751.1,135.78,171.93,1258.38,199.57
434,20240122,16,4992.29,3357.78,774.72,296.97,196.01,1634.51,366.81
435,20240122,17,2801.75,1805.03,583.51,124.84,84.93,996.72,203.44
436,20240122,18,2408.17,1553.76,348.05,113.61,74.11,854.41,318.64
437,20240122,19,1988.25,1255.88,309.86,126.52,88.58,732.37,207.41
438,20240122,20,1312.54,824.8,232.22,86.15,63.41,487.74,105.96
439,20240123,1,1531.63,977.09,246.88,63.99,53.04,554.54,190.63
440,20240123,2,2576.01,1661.93,428.24,105.32,87.64,914.08,292.88
441,20240123,3,4714.31,3217.51,830.38,253.18,203.03,1496.8,210.21
442,20240123,4,2498.59,1459.61,364.56,139.63,79.32,1038.98,455.47
443,20240123,5,4492.25,2674.44,666.38,139.15,180.32,1817.81,831.96
444,20240123,6,6502.37,4340.95,1164.39,290.9,199.09,2161.42,507.04
445,20240123,7,1719.43,1095.34,239.39,52.7,76.46,624.09,255.54
446,20240123,8,1266.53,889.48,175.83,87.23,54.24,377.05,59.75
447,20240123,9,4759.95,3229.26,881.95,321.55,161.15,1530.69,166.04
448,20240123,10,3795.74,2254.12,517.31,135.68,160.95,1541.62,727.68
449,20240123,11,7850.1,4922.0,1108.23,451.49,256.82,2928.1,1111.56
450,20240123,12,3027.95,1904.04,649.19,169.36,142.44,1123.91,162.92
451,20240123,13,3894.48,2218.77,726.04,180.71,130.81,1675.71,638.15
452,20240123,14,3022.15,1622.08,377.41,154.54,118.1,1400.07,750.02
453,20240123,15,2846.04,1672.73,582.73,126.66,135.02,1173.31,328.9
454,20240123,16,2631.88,1461.73,417.25,207.88,124.65,1170.15,420.37
455,20240123,17,6062.69,3832.7,837.0,409.71,257.58,2229.99,725.7
456,20240123,18,2224.16,1396.24,274.66,154.11,68.07,827.92,331.08
457,20240123,19,3202.86,1899.1,609.49,165.51,128.45,1303.76,400.31
458,20240123,20,4155.41,2384.37,708.89,224.03,139.11,1771.04,699.01
459,20240124,1,1519.46,1042.1,310.61,106.56,47.37,477.36,12.82
460,20240124,2,488.58,277.65,68.27,14.7,17.57,210.93,110.39
461,20240124,3,3871.67,2344.13,678.62,235.66,165.66,1527.54,447.6
462,20240124,4,5716.71,3088.8,1013.21,178.44,259.88,2627.91,1176.38
463,20240124,5,3948.71,2671.54,485.29,161.85,130.63,1277.17,499.4
464,20240124,6,532.67,343.34,110.94,19.2,21.24,189.33,37.95
465,20240124,7,4814.65,2947.57,823.28,311.78,161.71,1867.08,570.31
466,20240124,8,4401.96,2949.94,585.82,260.97,155.83,1452.02,449.4
467,20240124,9,1516.39,922.54,200.16,70.13,66.82,593.85,256.74
468,20240124,10,1916.73,1225.11,375.71,93.04,86.69,691.62,136.18
469,20240124,11,3008.64,1820.65,517.1,214.7,123.35,1187.99,332.84
470,20240124,12,1605.0,1085.71,279.7,51.23,67.96,519.29,120.4
471,20240124,13,2558.4,1549.42,541.59,94.28,80.86,1008.98,292.25
472,20240124,14,1837.49,1222.07,387.55,139.28,75.35,615.42,13.24
473,20240124,15,4211.94,2615.03,796.73,308.86,156.21,1596.91,335.11
474,20240124,16,4571.48,2718.63,632.62,248.5,154.73,1852.85,817.0
475,20240124,17,1745.84,1091.77,330.27,100.83,53.27,654.07,169.7
476,20240124,18,1609.14,1041.94,234.3,58.81,56.17,567.2,217.92
477,20240124,19,3049.87,1827.21,475.69,134.43,116.21,1222.66,496.33
478,20240124,20,2359.37,1583.06,295.38,126.95,101.14,776.31,252.84
479,20240125,1,4039.97,2584.68,619.77,136.82,163.36,1455.29,535.34
480,20240125,2,3064.8,1926.64,567.92,130.81,95.73,1138.16,343.7
481,20240125,3,2986.28,1711.15,536.85,204.92,142.7,1275.13,390.66
482,20240125,4,1210.07,779.16,162.43,75.77,39.01,430.91,153.7
483,20240125,5,1299.74,809.81,254.61,54.2,50.36,489.93,130.76
484,20240125,6,2476.07,1583.4,480.46,125.91,109.65,892.67,176.65
485,20240125,7,4273.62,2852.56,550.12,153.4,191.91,1421.06,525.63
486,20240125,8,1988.83,1249.47,264.41,77.87,98.15,739.36,298.93
487,20240125,9,978.52,612.98,202.81,48.1,34.04,365.54,80.59
488,20240125,10,3025.41,1914.08,620.92,222.53,95.12,1111.33,172.76
489,20240125,11,2352.58,1417.26,332.03,125.05,108.46,935.32,369.78
490,20240125,12,1293.21,814.78,281.01,62.56,45.21,478.43,89.65
491,20240125,13,4519.91,2955.41,955.35,203.96,157.79,1564.5,247.4
492,20240125,14,3896.9,2256.93,804.35,212.54,177.89,1639.97,445.19
493,20240125,15,6194.87,3838.81,1056.85,198.27,215.58,2356.06,885.36
494,20240125,16,2289.05,1309.37,498.1,102.15,85.51,979.68,293.92
495,20240125,17,2660.72,1839.36,584.22,167.35,80.52,821.36,-10.73
496,20240125,18,3710.65,2388.69,597.11,237.09,112.76,1321.96,375.0
497,20240125,19,3042.9,1810.66,580.88,230.27,116.24,1232.24,304.85
498,20240125,20,2858.91,1668.45,492.31,225.64,120.46,1190.46,352.05
499,20240126,1,1877.4,1205.27,329.27,118.13,73.35,672.13,151.38
500,20240126,2,3131.47,1952.13,665.57,205.16,144.18,1179.34,164.43
501,20240126,3,3430.98,2330.3,568.28,199.9,119.48,1100.68,213.02
502,20240126,4,2294.69,1376.08,381.93,163.08,108.6,918.61,265.0
503,20240126,5,2376.92,1374.42,434.81,87.37,98.58,1002.5,381.74
504,20240126,6,3565.32,2146.45,513.38,275.58,146.39,1418.87,483.52
505,20240126,7,1897.46,1115.16,396.61,57.29,81.94,782.3,246.46
506,20240126,8,2911.07,1977.49,612.64,173.11,108.52,933.58,39.31
507,20240126,9,5957.24,3522.4,1040.59,446.76,205.16,2434.84,742.33
508,20240126,10,2113.89,1355.42,372.5,140.12,83.23,758.47,162.62
509,20240126,11,1944.63,1139.8,311.18,124.73,68.81,804.83,300.11
510,20240126,12,2040.28,1433.02,386.89,148.85,62.09,607.26,9.43
511,20240126,13,2319.53,1692.58,492.33,139.71,107.92,626.95,-113.01
512,20240126,14,834.4,507.48,117.82,65.46,39.9,326.92,103.74
513,20240126,15,827.57,481.45,133.52,45.7,28.59,346.12,138.31
514,20240126,16,5851.43,3501.0,817.55,330.91,275.06,2350.43,926.91
515,20240126,17,4564.68,2944.95,549.03,343.41,180.89,1619.73,546.4
516,20240126,18,2092.26,1406.65,450.27,77.5,64.52,685.61,93.32
517,20240126,19,197.78,144.55,35.68,13.65,6.97,53.23,-3.07
518,20240126,20,3195.13,1991.34,516.49,244.58,130.16,1203.79,312.56
519,20240127,1,785.34,521.32,149.49,52.51,26.7,264.02,35.32
520,20240127,2,5073.04,3287.67,700.24,243.34,168.61,1785.37,673.18
521,20240127,3,1211.41,671.03,227.11,57.63,37.98,540.38,217.66
522,20240127,4,5046.55,3337.13,944.57,314.66,227.65,1709.42,222.54
523,20240127,5,944.0,556.69,135.93,43.54,30.37,387.31,177.47
524,20240127,6,3064.64,1836.9,459.64,163.7,151.22,1227.74,453.18
525,20240127,7,4206.14,2455.47,775.22,177.09,205.6,1750.67,592.76
526,20240127,8,2619.81,1828.89,487.33,112.63,117.16,790.92,73.8
527,20240127,9,2828.84,1705.2,534.71,124.47,89.32,1123.64,375.14
528,20240127,10,3213.68,2084.51,642.66,211.53,137.59,1129.17,137.39
529,20240127,11,5124.39,3368.0,772.01,310.53,190.79,1756.39,483.06
530,20240127,12,5304.68,3641.13,1124.95,259.44,175.3,1663.55,103.86
531,20240127,13,1935.84,1164.4,381.87,105.41,62.57,771.44,221.59
532,20240127,14,2300.64,1384.0,300.5,109.49,82.03,916.64,424.62
533,20240127,15,1854.3,1250.1,281.07,96.08,66.37,604.2,160.68
534,20240127,16,995.33,564.5,173.18,43.47,37.72,430.83,176.46
535,20240127,17,1430.74,905.51,220.58,110.09,68.95,525.23,125.61
536,20240127,18,2649.24,1619.08,507.76,84.21,97.84,1030.16,340.35
537,20240127,19,3121.87,1887.34,492.55,165.37,144.35,1234.53,432.26
538,20240127,20,4418.33,2758.34,705.59,232.9,180.8,1659.99,540.7
539,20240128,1,2156.6,1442.35,386.96,153.49,96.51,714.25,77.29
540,20240128,2,5145.98,3511.77,850.14,322.07,242.22,1634.21,219.78
541,20240128,3,1409.25,1006.21,228.14,68.83,53.12,403.04,52.95
542,20240128,4,2237.42,1310.9,379.55,119.61,106.48,926.52,320.88
543,20240128,5,1270.37,712.67,224.76,90.46,63.19,557.7,179.29
544,20240128,6,1170.5,646.91,213.97,55.8,57.36,523.59,196.46
545,20240128,7,1330.2,856.12,169.6,95.69,42.17,474.08,166.62
546,20240128,8,3401.53,2064.64,504.63,131.38,114.26,1336.89,586.62
547,20240128,9,5048.11,2887.56,645.63,170.38,182.14,2160.55,1162.4
548,20240128,10,3984.34,2322.99,670.49,317.29,167.14,1661.35,506.43
549,20240128,11,3593.77,2311.07,519.92,111.75,149.56,1282.7,501.47
550,20240128,12,1954.4,1181.07,277.75,77.25,86.87,773.33,331.46
551,20240128,13,2304.34,1523.37,408.49,100.98,82.07,780.97,189.43
552,20240128,14,4370.73,2836.27,866.53,302.13,181.58,1534.46,184.22
553,20240128,15,2809.6,1768.42,376.44,87.06,123.89,1041.18,453.79
554,20240128,16,2529.82,1598.18,508.42,200.07,109.13,931.64,114.02
555,20240128,17,2605.91,1571.2,495.37,164.25,129.9,1034.71,245.19
556,20240128,18,2133.23,1529.06,305.36,108.53,66.66,604.17,123.62
557,20240128,19,3760.52,2288.02,717.03,118.46,121.57,1472.5,515.44
558,20240128,20,1448.15,1087.74,244.7,112.88,46.77,360.41,-43.94
559,20240129,1,2459.68,1714.41,483.98,133.58,103.63,745.27,24.08
560,20240129,2,1839.14,1099.15,286.99,108.68,79.35,739.99,264.97
561,20240129,3,2526.06,1248.2,450.24,115.32,117.9,1277.86,594.4
562,20240129,4,253.33,148.92,50.33,19.16,10.5,104.41,24.42
563,20240129,5,3569.5,2209.52,699.23,201.06,161.7,1359.98,297.99
564,20240129,6,3587.9,2515.38,724.58,218.7,170.34,1072.52,-41.1
565,20240129,7,2411.48,1482.45,425.04,169.66,109.84,929.03,224.49
566,20240129,8,226.48,161.52,33.43,15.56,7.03,64.96,8.94
567,20240129,9,4598.98,3031.84,896.15,318.05,216.06,1567.14,136.88
568,20240129,10,3116.72,2045.21,558.95,246.82,96.14,1071.51,169.6
569,20240129,11,2146.08,1280.95,272.59,72.05,104.16,865.13,416.33
570,20240129,12,3281.94,2241.56,496.93,228.35,162.69,1040.38,152.41
571,20240129,13,5938.0,3661.92,854.14,231.31,294.95,2276.08,895.68
572,20240129,14,3090.1,2056.18,387.72,114.25,122.91,1033.92,409.04
573,20240129,15,2683.74,1712.84,454.74,131.4,88.95,970.9,295.81
574,20240129,16,5782.92,3678.16,785.6,316.08,248.38,2104.76,754.7
575,20240129,17,4929.38,3005.26,762.02,311.79,149.74,1924.12,700.57
576,20240129,18,2207.32,1303.39,279.44,85.22,101.65,903.93,437.62
577,20240129,19,3040.79,1944.96,420.71,161.65,148.53,1095.83,364.94
578,20240129,20,1918.22,1238.1,358.85,146.52,64.48,680.12,110.27
579,20240130,1,3298.07,2191.7,674.61,184.88,134.16,1106.37,112.72
580,20240130,2,3063.92,1767.01,475.5,187.53,97.18,1296.91,536.7
581,20240130,3,1935.36,1234.0,253.78,118.42,87.74,701.36,241.42
582,20240130,4,2106.57,1227.59,332.46,83.75,64.76,878.98,398.01
583,20240130,5,2321.02,1390.57,433.74,147.1,96.19,930.45,253.42
584,20240130,6,1129.78,729.11,245.0,82.66,48.19,400.67,24.82
585,20240130,7,2943.22,1651.56,512.89,234.33,133.57,1291.66,410.87
586,20240130,8,1787.09,1312.68,385.3,68.09,57.02,474.41,-36.0
587,20240130,9,6885.66,4389.85,1218.26,516.5,301.83,2495.81,459.22
588,20240130,10,4037.88,2405.94,549.55,219.2,132.71,1631.94,730.48
589,20240130,11,1984.57,1369.73,241.41,134.24,91.22,614.84,147.97
590,20240130,12,675.39,425.17,113.05,53.67,30.33,250.22,53.17
591,20240130,13,2020.57,1295.08,375.72,86.28,65.34,725.49,198.15
592,20240130,14,1319.51,822.26,235.64,73.47,47.11,497.25,141.03
593,20240130,15,4608.78,2890.72,560.2,246.65,219.71,1718.06,691.5
594,20240130,16,4844.36,2852.89,993.06,236.49,179.07,1991.47,582.85
595,20240130,17,1793.48,1173.94,243.66,111.92,69.46,619.54,194.5
596,20240130,18,5398.65,3319.85,706.13,344.04,177.14,2078.8,851.49
597,20240130,19,3057.1,1987.09,418.26,192.0,102.76,1070.01,356.99
598,20240130,20,5269.58,3196.44,1156.09,390.61,195.22,2073.14,331.22
599,20240131,1,2326.47,1409.61,482.62,124.8,104.82,916.86,204.62
600,20240131,2,1632.69,1102.68,315.56,50.59,56.14,530.01,107.72
601,20240131,3,5417.2,3250.86,826.09,354.38,190.25,2166.34,795.62
602,20240131,4,3683.58,2244.57,808.69,136.04,150.63,1439.01,343.65
603,20240131,5,1551.48,1147.81,291.21,101.36,62.24,403.67,-51.14
604,20240131,6,5710.46,3757.3,904.46,451.01,263.76,1953.16,333.93
605,20240131,7,2306.39,1407.4,428.52,143.79,90.49,898.99,236.19
606,20240131,8,5447.32,3139.86,965.67,276.92,184.98,2307.46,879.89
607,20240131,9,750.22,438.55,90.91,50.8,22.79,311.67,147.17
608,20240131,10,2060.5,1253.99,326.98,137.59,65.78,806.51,276.16
609,20240131,11,95.68,62.76,19.95,3.03,4.41,32.92,5.53
610,20240131,12,5322.11,3208.08,1162.3,388.46,167.65,2114.03,395.62
611,20240131,13,3590.91,2200.68,724.51,141.12,108.24,1390.23,416.36
612,20240131,14,4711.68,3089.19,995.53,146.75,222.46,1622.49,257.75
613,20240131,15,3411.08,2193.64,470.18,203.93,103.82,1217.44,439.51
614,20240131,16,4219.9,2536.57,551.63,189.62,196.88,1683.33,745.2
615,20240131,17,6139.64,3578.0,1326.55,227.66,186.52,2561.64,820.91
616,20240131,18,3999.43,2394.7,811.84,180.56,163.5,1604.73,448.83
617,20240131,19,1786.86,1126.72,284.0,118.94,69.6,660.14,187.6
618,20240131,20,2730.98,1577.06,535.28,202.53,90.87,1153.92,325.24
619,20240201,1,1896.92,1203.17,285.08,132.66,73.4,693.75,202.61
620,20240201,2,4006.45,2545.11,728.15,215.96,169.83,1461.34,347.4
621,20240201,3,1632.57,1195.58,212.62,116.82,61.9,436.99,45.65
622,20240201,4,2221.47,1567.61,347.67,79.09,67.0,653.86,160.1
623,20240201,5,4937.41,3134.57,740.5,345.63,202.22,1802.84,514.49
624,20240201,6,359.3,226.36,64.51,26.64,13.15,132.94,28.64
625,20240201,7,3676.04,2585.33,506.59,268.39,136.79,1090.71,178.94
626,20240201,8,3193.3,2086.2,384.98,230.6,99.9,1107.1,391.62
627,20240201,9,4282.07,2518.0,777.2,272.3,189.39,1764.07,525.18
628,20240201,10,789.29,480.8,146.21,60.68,26.34,308.49,75.26
629,20240201,11,3775.32,2653.24,593.45,261.87,117.81,1122.08,148.95
630,20240201,12,4430.48,2706.37,540.72,246.69,172.89,1724.11,763.81
631,20240201,13,4573.57,2936.55,863.25,361.0,191.32,1637.02,221.45
632,20240201,14,2150.09,1240.99,428.25,126.04,74.16,909.1,280.65
633,20240201,15,1233.72,723.81,207.01,45.27,53.86,509.91,203.77
634,20240201,16,1810.67,1120.67,236.76,110.47,67.58,690.0,275.19
635,20240201,17,4681.72,2825.37,887.85,189.88,184.22,1856.35,594.4
636,20240201,18,1788.73,1173.58,247.26,136.31,73.1,615.15,158.48
637,20240201,19,467.19,286.51,60.16,30.68,14.16,180.68,75.68
638,20240201,20,5344.56,3316.51,893.47,379.89,229.68,2028.05,525.01
639,20240202,1,2433.93,1718.33,443.2,120.77,77.61,715.6,74.02
640,20240202,2,3045.6,1933.53,655.15,170.07,151.11,1112.07,135.74
641,20240202,3,2852.07,1801.02,403.37,218.88,102.14,1051.05,326.66
642,20240202,4,1962.16,1080.76,246.16,142.34,77.7,881.4,415.2
643,20240202,5,3293.88,2239.88,466.89,185.04,153.93,1054.0,248.14
644,20240202,6,8337.42,4722.72,1617.07,438.43,333.19,3614.7,1226.01
645,20240202,7,3961.84,2726.02,856.43,179.72,184.21,1235.82,15.46
646,20240202,8,4957.57,2861.71,731.01,291.91,214.31,2095.86,858.63
647,20240202,9,3919.18,2317.4,513.22,203.52,170.57,1601.78,714.47
648,20240202,10,2054.85,1222.64,408.79,145.55,70.86,832.21,207.01
649,20240202,11,3139.13,1721.15,675.66,116.68,112.75,1417.98,512.89
650,20240202,12,2409.67,1345.13,434.56,191.82,103.73,1064.54,334.43
651,20240202,13,2269.39,1406.67,376.77,146.52,92.72,862.72,246.71
652,20240202,14,1655.13,1067.04,221.82,60.41,70.92,588.09,234.94
653,20240202,15,2020.83,1211.91,415.88,85.09,62.22,808.92,245.73
654,20240202,16,894.33,525.81,154.9,32.21,27.11,368.52,154.3
655,20240202,17,3212.58,1869.08,391.68,119.83,126.18,1343.5,705.81
656,20240202,18,2778.36,1875.26,444.88,113.95,92.48,903.1,251.79
657,20240202,19,2341.57,1484.31,470.99,109.4,71.22,857.26,205.65
658,20240202,20,3017.07,1838.32,434.16,120.73,119.6,1178.75,504.26
659,20240203,1,2889.26,1814.83,468.75,140.54,104.32,1074.43,360.82
660,20240203,2,6344.59,3888.53,1151.64,488.92,286.73,2456.06,528.77
661,20240203,3,1319.96,706.87,240.46,52.69,40.16,613.09,279.78
662,20240203,4,2461.28,1373.02,540.42,91.56,76.79,1088.26,379.49
663,20240203,5,3329.65,2051.28,629.61,257.26,110.65,1278.37,280.85
664,20240203,6,1457.26,815.23,227.59,83.46,59.53,642.03,271.45
665,20240203,7,5116.06,3631.16,892.66,196.81,181.62,1484.9,213.81
666,20240203,8,6253.57,3949.71,1114.17,350.72,219.12,2303.86,619.85
667,20240203,9,5497.77,3308.36,1100.24,252.44,211.64,2189.41,625.09
668,20240203,10,1684.74,955.13,207.62,98.21,58.59,729.61,365.19
669,20240203,11,2050.26,1345.44,352.01,133.55,86.13,704.82,133.13
670,20240203,12,4635.7,2854.55,605.2,284.22,181.37,1781.15,710.36
671,20240203,13,2780.36,1852.36,458.21,201.17,89.22,928.0,179.4
672,20240203,14,2387.4,1454.95,359.63,136.61,73.78,932.45,362.43
673,20240203,15,1509.19,929.85,296.15,59.74,65.48,579.34,157.97
674,20240203,16,2064.1,1262.84,300.03,97.78,94.02,801.26,309.43
675,20240203,17,5961.86,3915.11,1194.53,461.9,267.73,2046.75,122.59
676,20240203,18,3677.7,2571.21,579.24,283.19,146.66,1106.49,97.4
677,20240203,19,1460.8,960.35,266.64,107.62,55.24,500.45,70.95
678,20240203,20,2271.76,1377.66,321.52,80.64,113.03,894.1,378.91
679,20240204,1,693.81,507.62,99.15,35.08,28.7,186.19,23.26
680,20240204,2,3203.94,2036.96,561.81,220.6,129.97,1166.98,254.6
